Id,Time,Clipped Edges,HipCenter,Spine,ShoulderCenter,Head,ShoulderLeft,ElbowLeft,WristLeft,HandLeft,ShoulderRight,ElbowRight,WristRight,HandRight,HipLeft,KneeLeft,AnkleLeft,FootLeft,HipRight,KneeRight,AnkleRight,Class
304,10.5635088,-0.1914931,-0.1911478,-0.1795406,-0.1793177,-0.350321,-0.4097872,-0.4510495,-0.4506415,-0.02531645,0.01797008,0.01235169,0.003306366,-0.267204,-0.3147615,-0.3360474,-0.3532867,-0.119695,-0.1416546,-0.1774628,-0.1786658,1
305,10.6135476,-0.1931789,-0.1930172,-0.1803698,-0.1795277,-0.3503546,-0.411047,-0.4517768,-0.4506069,-0.0263587,0.01751345,0.008970379,-0.000407621,-0.2688199,-0.3190863,-0.3290523,-0.3297962,-0.1218385,-0.1404248,-0.1776316,-0.1820602,1
306,10.6505726,-0.1951445,-0.1949946,-0.1812969,-0.180555,-0.3507669,-0.4131626,-0.4527835,-0.4503993,-0.02740691,0.01671418,0.006363736,-0.007755126,-0.2707168,-0.3049059,-0.3150576,-0.3189783,-0.1242146,-0.1381342,-0.1777287,-0.1869724,1
307,10.6775926,-0.1972347,-0.1971087,-0.1828466,-0.1825462,-0.3513929,-0.4149406,-0.4553844,-0.4491854,-0.02828318,0.01484528,0.003796236,-0.01195655,-0.2726088,-0.2985737,-0.3066835,-0.3082167,-0.126626,-0.1362913,-0.1776486,-0.1880551,1
308,10.7086128,-0.1998373,-0.199641,-0.1848889,-0.1858926,-0.3523516,-0.4163105,-0.4559847,-0.4522251,-0.02991797,0.01174425,0.000399397,-0.01518505,-0.2748962,-0.3092988,-0.3156064,-0.3135087,-0.1299649,-0.1351598,-0.1775754,-0.1890938,1
309,10.7496433,-0.2031405,-0.2029274,-0.1877822,-0.1887467,-0.3539412,-0.4217372,-0.4562063,-0.4531289,-0.03258577,0.007965023,-0.003925506,-0.01890683,-0.2780475,-0.3177151,-0.3218468,-0.3184366,-0.1336737,-0.1346985,-0.1778333,-0.1820575,1
310,10.7786626,-0.2079253,-0.2069627,-0.1902668,-0.1954783,-0.357414,-0.4263209,-0.451503,-0.4514711,-0.0365082,0.003871272,-0.009773306,-0.02258303,-0.2833266,-0.3279971,-0.3266785,-0.3236089,-0.1393077,-0.1352704,-0.1785455,-0.1806273,1
311,10.8126862,-0.2138849,-0.212775,-0.1960707,-0.2007774,-0.364039,-0.4347058,-0.4660096,-0.4587649,-0.04236328,-0.001689684,-0.01289188,-0.02624084,-0.2894326,-0.3329555,-0.3296988,-0.3269165,-0.144842,-0.1372293,-0.1791626,-0.1802109,1
312,10.8607236,-0.2181821,-0.2169115,-0.2016071,-0.2061999,-0.3696913,-0.4391124,-0.4704041,-0.4678532,-0.04742216,-0.008752357,-0.0162104,-0.03228291,-0.2936363,-0.3356851,-0.3318446,-0.329799,-0.1487963,-0.1393416,-0.1800362,-0.1803487,1
313,10.8837365,-0.2222016,-0.220931,-0.2067144,-0.2113406,-0.3760417,-0.442426,-0.4746825,-0.472927,-0.05364685,-0.01482676,-0.02359454,-0.03879269,-0.2975057,-0.3373425,-0.334098,-0.3324597,-0.1524794,-0.1420254,-0.1811791,-0.1807022,1
314,10.9087562,-0.2270399,-0.2257454,-0.2124837,-0.2148834,-0.3830502,-0.4460348,-0.4769979,-0.4785122,-0.06070163,-0.02024946,-0.02953722,-0.043515,-0.3029836,-0.3331488,-0.3333278,-0.3320064,-0.1564872,-0.1475442,-0.1824177,-0.1814696,1
315,10.9577897,-0.2334064,-0.2320745,-0.2243361,-0.2246143,-0.3916807,-0.4484025,-0.486862,-0.4843346,-0.06557509,-0.02651934,-0.03455522,-0.04781311,-0.3081857,-0.3182756,-0.3280009,-0.3276773,-0.1622386,-0.1541473,-0.1833318,-0.1826245,1
316,10.9858096,-0.2379605,-0.2373601,-0.2304193,-0.2303287,-0.3988717,-0.4516442,-0.4989151,-0.4930251,-0.07497919,-0.0338456,-0.03807134,-0.052329,-0.3126303,-0.3183751,-0.3290632,-0.3281496,-0.1661201,-0.1591553,-0.1844044,-0.1836093,1
317,11.0088268,-0.2431736,-0.2430671,-0.2376005,-0.2351421,-0.4099918,-0.4752962,-0.509728,-0.4978227,-0.08190814,-0.04186175,-0.04289979,-0.06046592,-0.3174976,-0.3279342,-0.3370931,-0.3238106,-0.1709012,-0.1623963,-0.1889875,-0.1887471,1
318,11.0458534,-0.2470213,-0.2476476,-0.2429289,-0.2408279,-0.4174833,-0.4846402,-0.5125448,-0.5011359,-0.09078074,-0.04822881,-0.04846541,-0.06517422,-0.320939,-0.3415954,-0.3067137,-0.3034114,-0.1744007,-0.1656668,-0.1908776,-0.1897691,1
319,11.0808769,-0.2526368,-0.2543353,-0.253575,-0.2481438,-0.4214666,-0.4886186,-0.5284552,-0.5163982,-0.09531733,-0.05419097,-0.05191966,-0.06796478,-0.3254287,-0.3440652,-0.3170626,-0.3228214,-0.1798795,-0.169783,-0.1918853,-0.1904234,1
320,11.1118992,-0.2581367,-0.2605335,-0.2590277,-0.2534201,-0.4255487,-0.4910442,-0.5284473,-0.51777,-0.100944,-0.06170199,-0.05689308,-0.06975934,-0.3312856,-0.3476627,-0.3223407,-0.3190807,-0.1850188,-0.1732034,-0.1926769,-0.1903693,1
321,11.1409201,-0.2632136,-0.2654596,-0.2630133,-0.2583628,-0.4318043,-0.502938,-0.5368678,-0.5264574,-0.1056395,-0.07221222,-0.06251678,-0.07367665,-0.3359858,-0.3501412,-0.3228059,-0.3194008,-0.19077,-0.175126,-0.1933354,-0.1907071,1
322,11.1939576,-0.2670133,-0.2702567,-0.2668481,-0.2636681,-0.4370316,-0.5078062,-0.5431535,-0.540128,-0.1136268,-0.07578678,-0.06503827,-0.07645592,-0.3392956,-0.3531003,-0.3261343,-0.3212242,-0.1944732,-0.1793719,-0.1937556,-0.1903293,1
323,11.2189778,-0.2709004,-0.2751839,-0.2725266,-0.2721848,-0.4408652,-0.5105218,-0.5456923,-0.5492917,-0.1173854,-0.07908016,-0.0653175,-0.07533178,-0.3426393,-0.3553588,-0.3271776,-0.3283512,-0.1983332,-0.1832538,-0.1943642,-0.190055,1
324,11.2429927,-0.2739781,-0.2789686,-0.2752949,-0.2762363,-0.4447806,-0.5122283,-0.5484877,-0.5519535,-0.125705,-0.08160406,-0.0658621,-0.07511996,-0.3466659,-0.3593287,-0.3262371,-0.3315066,-0.2011907,-0.1863686,-0.1969775,-0.191515,1
325,11.2930288,-0.2784047,-0.2845489,-0.2787132,-0.2796381,-0.4483041,-0.5301714,-0.5512321,-0.5550901,-0.1320342,-0.08705905,-0.06688378,-0.07671408,-0.3509523,-0.3650824,-0.3281344,-0.3374487,-0.2054472,-0.1889681,-0.1973717,-0.1917484,1
326,11.3220492,-0.2831402,-0.2893763,-0.2812409,-0.2824776,-0.45536,-0.5354311,-0.5608561,-0.5587103,-0.1364427,-0.09056631,-0.06737171,-0.07632569,-0.3556041,-0.3707897,-0.328019,-0.3199683,-0.2110045,-0.1928333,-0.1976219,-0.1850343,1
327,11.3470662,-0.2881318,-0.2946362,-0.2895845,-0.2866724,-0.4623744,-0.5377612,-0.5669353,-0.5732403,-0.1390648,-0.09250431,-0.06690895,-0.07573287,-0.3606133,-0.3827472,-0.3279842,-0.3145066,-0.2152282,-0.1970783,-0.1978486,-0.1866714,1
328,11.3880956,-0.2946247,-0.3006026,-0.2969127,-0.2893612,-0.4669877,-0.5409902,-0.5743085,-0.5689456,-0.1440115,-0.093963,-0.06681948,-0.07420406,-0.3661741,-0.3932679,-0.3274154,-0.3143797,-0.2226234,-0.2020888,-0.1981298,-0.1872853,1
329,11.4261237,-0.2991711,-0.3043064,-0.3036042,-0.295112,-0.4782779,-0.5425553,-0.5772313,-0.5709144,-0.1481267,-0.09472649,-0.06755492,-0.07408285,-0.3708577,-0.3989475,-0.3266599,-0.340597,-0.2265353,-0.2063882,-0.1933297,-0.1867737,1
330,11.4521411,-0.3039049,-0.3078884,-0.3066159,-0.298018,-0.4823556,-0.5430704,-0.5782348,-0.5703078,-0.1515082,-0.09522942,-0.06718757,-0.0738479,-0.3756968,-0.4072465,-0.3412477,-0.3458652,-0.2323863,-0.2183572,-0.196302,-0.1924824,1
331,11.4741573,-0.3071686,-0.3122811,-0.3135781,-0.3014555,-0.4845479,-0.5431319,-0.5630647,-0.5621564,-0.1603993,-0.1027108,-0.06911922,-0.07393312,-0.3785274,-0.4114681,-0.3422835,-0.3327241,-0.2356327,-0.2214682,-0.1963086,-0.1900394,1
332,11.5241934,-0.3092561,-0.3147929,-0.3157782,-0.3042445,-0.4860245,-0.5399502,-0.553955,-0.5471339,-0.1637286,-0.1046353,-0.07484934,-0.07473799,-0.3806629,-0.4140097,-0.3433372,-0.3304504,-0.2374311,-0.223188,-0.1919713,-0.1830521,1
333,11.547209,-0.3105213,-0.3166841,-0.3169938,-0.305741,-0.4867543,-0.5371644,-0.5469464,-0.5399637,-0.1663075,-0.106311,-0.07523355,-0.07373828,-0.3819095,-0.4171937,-0.3369568,-0.3142052,-0.2387464,-0.2239468,-0.1917388,-0.1809379,1
334,11.5762304,-0.3114704,-0.3182793,-0.317948,-0.3165805,-0.4869908,-0.5350735,-0.542,-0.5318657,-0.1675873,-0.1096372,-0.07651199,-0.07359888,-0.3828861,-0.4184731,-0.3323463,-0.3409451,-0.2396146,-0.2239921,-0.1892856,-0.1849462,1
335,11.6292668,-0.3119132,-0.319593,-0.318532,-0.3186909,-0.4871156,-0.5335566,-0.5377723,-0.5264015,-0.1685163,-0.1132693,-0.07972828,-0.07486802,-0.3833518,-0.4180528,-0.333017,-0.3267911,-0.2397239,-0.2223551,-0.1877999,-0.1780659,1
336,11.6542848,-0.3119514,-0.3204778,-0.3189298,-0.3199749,-0.4869098,-0.5316122,-0.5313954,-0.5142407,-0.1691744,-0.1166645,-0.08070794,-0.07692113,-0.3832526,-0.4167402,-0.3316262,-0.3372459,-0.239465,-0.2197335,-0.1861614,-0.1678331,1
337,11.68931,-0.3113409,-0.3206482,-0.3191101,-0.3198289,-0.4864916,-0.5291498,-0.5247573,-0.5068765,-0.1695209,-0.1185646,-0.08117667,-0.07731407,-0.3823575,-0.4070694,-0.3851862,-0.3536059,-0.2386545,-0.2161195,-0.1735284,-0.1647053,1
338,11.739345,-0.3106207,-0.3207538,-0.3196163,-0.318493,-0.4860775,-0.527563,-0.5162154,-0.4988161,-0.1698539,-0.120042,-0.08297044,-0.07729954,-0.3813393,-0.4054456,-0.3567375,-0.3290746,-0.2376323,-0.2129368,-0.1704092,-0.1635966,1
339,11.769368,-0.3099811,-0.3207027,-0.3198958,-0.3166803,-0.4855562,-0.5246439,-0.509732,-0.4868431,-0.1700382,-0.1212431,-0.0833361,-0.07644241,-0.3803656,-0.4044118,-0.3485812,-0.3268887,-0.2368348,-0.2110706,-0.1687963,-0.1630306,1
340,11.7943844,-0.3092028,-0.3202414,-0.3200201,-0.3152198,-0.4844126,-0.5226519,-0.5054532,-0.4833013,-0.1700855,-0.1222267,-0.08444018,-0.07704627,-0.3792115,-0.403733,-0.345975,-0.3368726,-0.235995,-0.2052378,-0.09497706,-0.1441143,1
341,11.8174032,-0.307768,-0.3187174,-0.3199539,-0.3139356,-0.4842235,-0.5206457,-0.5025758,-0.4811339,-0.1698521,-0.1259975,-0.08565369,-0.07760572,-0.3776867,-0.4035338,-0.3448577,-0.3439156,-0.2345242,-0.2041313,-0.07481414,-0.1425518,1
342,11.8524262,-0.3064763,-0.3166435,-0.3184964,-0.3121172,-0.483348,-0.5184958,-0.5001975,-0.4793123,-0.1694742,-0.1272268,-0.08560214,-0.07736828,-0.3763425,-0.4034462,-0.3441153,-0.336212,-0.2332842,-0.2047656,-0.07243472,-0.1394084,1
343,11.8994616,-0.3035868,-0.3127275,-0.3135498,-0.307604,-0.4799021,-0.5151515,-0.4970786,-0.4748809,-0.1681171,-0.1276131,-0.08490649,-0.07691391,-0.3720706,-0.3943957,-0.3426768,-0.3497352,-0.2309435,-0.2413104,-0.1258451,-0.1536851,1
344,11.9274788,-0.3020107,-0.3105792,-0.3111205,-0.3055902,-0.4772214,-0.5123075,-0.4940197,-0.4734364,-0.1667381,-0.1266592,-0.08436678,-0.06940874,-0.3697863,-0.3934656,-0.3425014,-0.3439265,-0.229781,-0.2462865,-0.09866588,-0.1544846,1
345,11.9855201,-0.3003588,-0.308827,-0.3085865,-0.3013228,-0.4748073,-0.5087113,-0.4898964,-0.4764715,-0.1558424,-0.1215411,-0.07893842,-0.06656713,-0.3680994,-0.3929083,-0.3426011,-0.3373891,-0.2281113,-0.2414612,-0.07997948,-0.1548858,1
346,12.0155414,-0.2989332,-0.3072672,-0.3060362,-0.2891901,-0.4725558,-0.5035812,-0.489379,-0.4794154,-0.149603,-0.1084565,-0.07600846,-0.06468955,-0.3668925,-0.3924191,-0.3445993,-0.3429777,-0.2265701,-0.239772,-0.06884426,-0.1552289,1
347,12.0385596,-0.2974579,-0.3056031,-0.2917467,-0.2791138,-0.4699765,-0.4947276,-0.4903969,-0.4845459,-0.1452293,-0.1031237,-0.07518223,-0.06374492,-0.3661779,-0.4283012,-0.3455498,-0.3413892,-0.2248374,-0.2339991,-0.07665552,-0.1349231,1
348,12.0635761,-0.2960927,-0.3035273,-0.2881963,-0.2734216,-0.4662425,-0.4902436,-0.4922176,-0.4884627,-0.1404422,-0.09276101,-0.07182135,-0.06235786,-0.3657568,-0.396662,-0.3458323,-0.3392482,-0.2235432,-0.2331557,-0.07738318,-0.151552,1
349,12.0965988,-0.2949045,-0.3009434,-0.2843323,-0.2699159,-0.4602307,-0.486461,-0.4933698,-0.4926876,-0.1351547,-0.07541713,-0.06019281,-0.02864386,-0.3655686,-0.3863185,-0.3461078,-0.341998,-0.2225879,-0.232021,-0.1091647,-0.2038304,1
350,12.1246187,-0.2920991,-0.2970329,-0.2803157,-0.2662584,-0.4557116,-0.482786,-0.4933872,-0.4897116,-0.1064371,-0.06106705,-0.0514671,-0.019253,-0.3648566,-0.3808491,-0.3462545,-0.3407332,-0.2203,-0.2306521,-0.1342371,-0.185907,1
351,12.1806591,-0.2892753,-0.2932082,-0.2764875,-0.2634389,-0.4507614,-0.4795232,-0.4937634,-0.4885436,-0.09829576,-0.05269136,-0.04572704,-0.01383023,-0.3636148,-0.378407,-0.3474089,-0.3410467,-0.2175344,-0.2229203,-0.1413554,-0.1762374,1
352,12.2236921,-0.2861277,-0.2901661,-0.2729594,-0.2613315,-0.4225851,-0.4762582,-0.4834917,-0.4841259,-0.09307922,-0.04191174,-0.04208209,-0.01800452,-0.3616458,-0.3772306,-0.3481453,-0.3324088,-0.2146943,-0.219208,-0.1393722,-0.1720101,1
353,12.2517104,-0.2832699,-0.2864188,-0.2687196,-0.2567697,-0.4136667,-0.4722639,-0.4809229,-0.4813741,-0.08869763,-0.03654763,-0.03956452,-0.01814026,-0.3594752,-0.3742884,-0.3486587,-0.3294836,-0.2120733,-0.2137495,-0.1385137,-0.1655751,1
354,12.2777283,-0.2787555,-0.2812859,-0.2650039,-0.2527729,-0.4089178,-0.4685662,-0.479543,-0.4798711,-0.08533981,-0.03294771,-0.03524477,-0.01745521,-0.3552986,-0.3721298,-0.3477975,-0.3327843,-0.2062671,-0.2049141,-0.1394973,-0.1128106,1
355,12.3217602,-0.274611,-0.2765612,-0.2615891,-0.2470101,-0.4058935,-0.4604997,-0.4767104,-0.4783545,-0.08247958,-0.03083345,-0.03034871,0.00699419,-0.350916,-0.3670761,-0.3456588,-0.3361563,-0.2018407,-0.2023534,-0.1497363,-0.1694753,1
356,12.348778,-0.2684184,-0.2684061,-0.2463968,-0.2394931,-0.4036961,-0.4452345,-0.4805513,-0.4773345,-0.08002265,-0.02901564,-0.025217,0.01477265,-0.3446274,-0.3633254,-0.3440082,-0.3383679,-0.1963509,-0.2013681,-0.09422307,-0.1580265,1
357,12.4108227,-0.2634568,-0.2618375,-0.2394524,-0.2342846,-0.4020678,-0.4379748,-0.4759867,-0.4765141,-0.07803673,-0.02797062,-0.02104092,0.017064,-0.3390985,-0.3604324,-0.3383534,-0.3412283,-0.1920885,-0.1952282,-0.09761833,-0.1427533,1
358,12.4458506,-0.259873,-0.2571175,-0.2350969,-0.2310023,-0.4005228,-0.4335166,-0.4720736,-0.4753137,-0.07592807,-0.02647159,-0.01534906,0.01756527,-0.3353274,-0.3581729,-0.3345354,-0.3436287,-0.1889754,-0.192626,-0.1298674,-0.1408939,1
359,12.5269052,-0.2554001,-0.2519247,-0.2295197,-0.2268689,-0.3974027,-0.4315498,-0.4668561,-0.452669,-0.06853299,-0.005137284,-0.001739911,0.01865813,-0.3316159,-0.3539676,-0.3354128,-0.3414726,-0.1846194,-0.2198463,-0.09221159,-0.1357008,1
360,12.6199716,-0.2511488,-0.2473943,-0.2246874,-0.2233199,-0.3916339,-0.4302156,-0.4619808,-0.4429917,-0.06186201,-0.000338453,0.005165854,0.02413014,-0.3282839,-0.350923,-0.3375031,-0.3411096,-0.1809889,-0.2233105,-0.09121598,-0.1372386,1
361,12.703031,-0.244341,-0.2410752,-0.2182187,-0.2164761,-0.3776721,-0.4282299,-0.4420953,-0.4285129,-0.05295074,0.01053476,0.01850598,0.02069048,-0.3222035,-0.4014677,-0.3522325,-0.3589329,-0.1752094,-0.2112397,-0.177459,-0.110196,1
362,12.7380551,-0.2435255,-0.2401918,-0.2171958,-0.2151322,-0.3763217,-0.4281332,-0.4404882,-0.4298589,-0.05152789,0.0114325,0.01773378,0.01880956,-0.3214122,-0.3685368,-0.3499499,-0.3440295,-0.174553,-0.2103724,-0.1223794,-0.1467173,1
363,12.7750833,-0.2429281,-0.2394652,-0.2164388,-0.2141515,-0.3768083,-0.4280443,-0.440035,-0.4304552,-0.05042638,-0.006644904,0.01639688,0.01681809,-0.3209586,-0.3399004,-0.3499178,-0.3387746,-0.1741244,-0.2101662,-0.1498125,-0.1450641,1
364,12.8121077,-0.2421287,-0.2385576,-0.2154676,-0.2127244,-0.3777066,-0.4306,-0.4398852,-0.431567,-0.04855912,-0.008014817,0.01237624,0.004958029,-0.3205453,-0.333696,-0.3430043,-0.3464555,-0.1734116,-0.2186233,-0.1006047,-0.1280447,1
365,12.8551391,-0.2418843,-0.238334,-0.215166,-0.2122627,-0.3778372,-0.4396401,-0.4407219,-0.4334216,-0.04801853,-0.005974231,0.01047586,-0.001343898,-0.3203545,-0.3347435,-0.3436198,-0.3887901,-0.1731019,-0.217364,-0.1199511,-0.1368272,1
366,12.8851599,-0.2417313,-0.2382087,-0.2149701,-0.2131043,-0.3780321,-0.4480134,-0.4412595,-0.4348173,-0.04792617,-0.00532081,0.008069151,-0.00536065,-0.3202206,-0.3369024,-0.3422586,-0.3626052,-0.1729275,-0.1971234,-0.1261689,-0.1337473,1
367,12.9151812,-0.2416859,-0.2381484,-0.2148543,-0.2135994,-0.3782473,-0.4536794,-0.441541,-0.4359536,-0.04851627,-0.004652107,0.005325215,-0.007222764,-0.3201749,-0.3391223,-0.3422125,-0.3546451,-0.172957,-0.2068829,-0.1256873,-0.1344394,1
368,12.9962391,-0.2416952,-0.2381474,-0.214784,-0.2140127,-0.3788403,-0.4551507,-0.446651,-0.4395069,-0.05016676,-0.003866119,-0.01999558,-0.02025232,-0.3201526,-0.3424473,-0.3419424,-0.3478678,-0.1730531,-0.2032841,-0.09660175,-0.1267701,1
369,13.0662889,-0.2428909,-0.2389251,-0.2148364,-0.2144478,-0.3793224,-0.4593102,-0.4566299,-0.4491835,-0.05220299,-0.003308526,-0.027228,-0.0277402,-0.3204431,-0.3466511,-0.3377933,-0.387394,-0.1762397,-0.2014059,-0.07922926,-0.1246417,1
370,13.1323359,-0.243892,-0.2396611,-0.2150918,-0.2148221,-0.3797258,-0.4571684,-0.4607346,-0.4513471,-0.05388385,-0.002722632,-0.01083176,-0.0250004,-0.320795,-0.349038,-0.3391616,-0.3534656,-0.1781582,-0.1996229,-0.07212842,-0.1230304,1
371,13.2103919,-0.2453981,-0.2408642,-0.2170211,-0.2158236,-0.3815967,-0.4524549,-0.4643758,-0.452935,-0.05718318,-0.01143528,-0.00416215,0.01265338,-0.3217829,-0.3511787,-0.3290161,-0.3488792,-0.1801854,-0.2077635,-0.11875,-0.1209291,1
372,13.2514214,-0.2459163,-0.2412091,-0.2176531,-0.2161657,-0.3831287,-0.4528222,-0.4649748,-0.4531663,-0.05846538,-0.01334802,-0.002012528,0.01786224,-0.3222107,-0.3515263,-0.3352886,-0.3876939,-0.1807482,-0.2048677,-0.1149784,-0.1220361,1
373,13.3024579,-0.2462992,-0.2415021,-0.2182087,-0.2163548,-0.3840789,-0.4535794,-0.4622609,-0.4502178,-0.05939969,-0.002649718,-0.000371233,0.02052714,-0.322544,-0.3517408,-0.3362757,-0.3612622,-0.1810754,-0.2016455,-0.1176116,-0.1662027,1
374,13.375509,-0.2465971,-0.2417443,-0.2186627,-0.2164593,-0.3847711,-0.4541589,-0.4619632,-0.4491546,-0.06009211,-0.000368074,0.000980509,0.02226887,-0.3228417,-0.3519002,-0.33683,-0.3474251,-0.1812793,-0.2117448,-0.1202838,-0.1489031,1
375,13.4555665,-0.2469191,-0.2419941,-0.2191798,-0.2165903,-0.3853394,-0.4480486,-0.4613485,-0.4475452,-0.06081093,0.002197799,0.002273284,0.02348381,-0.3232238,-0.351978,-0.3371155,-0.3464848,-0.1814987,-0.209853,-0.108718,-0.1325585,1
376,13.4945934,-0.2471949,-0.24225,-0.2196055,-0.2165016,-0.3857508,-0.4578328,-0.4642072,-0.4482113,-0.06120115,0.004018415,0.003203143,0.02413877,-0.3235835,-0.3521393,-0.3423449,-0.3533474,-0.1816549,-0.2115296,-0.08364358,-0.1068396,1
377,13.5926626,-0.2474141,-0.2425358,-0.2198516,-0.2164794,-0.3859358,-0.4638036,-0.4641263,-0.4480699,-0.06147023,0.003908114,0.003421603,0.01936921,-0.3238816,-0.3523332,-0.3428423,-0.3394949,-0.1817611,-0.207749,-0.08585551,-0.1290296,1
378,13.6256864,-0.2475656,-0.2427607,-0.2200205,-0.2164398,-0.3860662,-0.4657252,-0.460411,-0.4457901,-0.06169068,0.001672205,0.003360932,0.01575698,-0.3241006,-0.3522934,-0.3419714,-0.3691773,-0.1818155,-0.2246171,-0.0976913,-0.1476449,1
379,13.7107471,-0.2476545,-0.2429779,-0.2202842,-0.2163859,-0.3859043,-0.4663968,-0.4598947,-0.445151,-0.06178976,0.000836721,0.003055449,-0.001448668,-0.324243,-0.3484687,-0.3332835,-0.3756118,-0.1818061,-0.1930612,-0.1051907,-0.1414944,1
380,13.7767935,-0.2476995,-0.2431616,-0.2204659,-0.2162947,-0.3857579,-0.4612418,-0.4587111,-0.4439859,-0.06039208,0.000489109,0.002863927,-0.005887531,-0.3243567,-0.3466906,-0.3332537,-0.3917379,-0.1816378,-0.1940215,-0.1100099,-0.1396656,1
381,13.8658582,-0.2477257,-0.2433274,-0.2209652,-0.2172903,-0.3857714,-0.4475684,-0.4586851,-0.4436576,-0.06006432,-0.009865865,0.002252249,0.009334184,-0.3243999,-0.3463824,-0.3326823,-0.3519227,-0.1814715,-0.2030615,-0.1107901,-0.1393027,1
382,13.9359069,-0.2477787,-0.2436465,-0.2219325,-0.2178233,-0.3858028,-0.4398227,-0.4620168,-0.4437799,-0.05982296,-0.0115569,0.00175933,0.01658859,-0.3244642,-0.3539538,-0.3340501,-0.397984,-0.1811862,-0.1891494,-0.1050433,-0.1301262,1
383,13.9759354,-0.2477985,-0.2437413,-0.2221874,-0.2178324,-0.3860199,-0.4542831,-0.464011,-0.4447996,-0.05986581,-0.01994028,0.001796697,0.01833825,-0.3244886,-0.3515723,-0.3286146,-0.402086,-0.1810208,-0.207684,-0.1244222,-0.1365374,1
384,14.0409819,-0.2479426,-0.2439837,-0.2225192,-0.2177727,-0.38669,-0.4556913,-0.4640593,-0.4449416,-0.0603157,-0.01264936,0.001726672,0.00096416,-0.3246592,-0.3527328,-0.3375988,-0.3446177,-0.1809574,-0.2092535,-0.1207821,-0.1374529,1
385,14.0790084,-0.2480284,-0.2441525,-0.2226374,-0.2177922,-0.3868923,-0.4559863,-0.4649792,-0.4459392,-0.06051399,-0.009352185,0.001745435,-0.003229429,-0.3247713,-0.353278,-0.3388973,-0.3390233,-0.180958,-0.2095422,-0.1186452,-0.1381948,1
386,14.1030255,-0.2481311,-0.2443568,-0.2228377,-0.2179267,-0.387208,-0.4558013,-0.4644178,-0.4459296,-0.06070941,-0.006969495,0.001316537,-0.00506269,-0.3250126,-0.3547529,-0.3393067,-0.3473569,-0.1809784,-0.2095592,-0.1285286,-0.1567868,1
387,14.1600663,-0.2482159,-0.244471,-0.2229035,-0.2179781,-0.3879164,-0.4555554,-0.4640322,-0.4458726,-0.06090128,-0.005202808,0.001018817,-0.005901449,-0.325182,-0.3559313,-0.3384283,-0.3872519,-0.1809592,-0.2095944,-0.1280316,-0.1576348,1
388,14.194091,-0.2482776,-0.2445675,-0.2229473,-0.2179871,-0.3884647,-0.4548041,-0.4640068,-0.4460246,-0.06106815,-0.004232847,0.000585556,-0.006813112,-0.3253835,-0.3571208,-0.3338723,-0.3740463,-0.1809604,-0.2095669,-0.1472082,-0.1244711,1
389,14.2221115,-0.2484027,-0.2447114,-0.2230342,-0.2179853,-0.3887932,-0.454216,-0.4642995,-0.4463412,-0.06132381,-0.0199889,0.000560271,-0.0102246,-0.325608,-0.3580808,-0.3379706,-0.3581986,-0.1810174,-0.212845,-0.1228807,-0.12688,1
390,14.2501298,-0.2485118,-0.2448492,-0.2239164,-0.2177036,-0.3890347,-0.4478711,-0.4710021,-0.4672619,-0.06155319,-0.02403144,-0.003903304,-0.01194263,-0.3257544,-0.358631,-0.3384849,-0.3286228,-0.1810366,-0.1992346,-0.1612796,-0.1588293,1
391,14.286157,-0.2488022,-0.2451295,-0.2248628,-0.2175618,-0.3891714,-0.4647014,-0.46739,-0.463465,-0.06187438,-0.02631513,-0.004942283,-0.01289448,-0.3259922,-0.3588273,-0.3365303,-0.3359854,-0.1812885,-0.2339099,-0.1257853,-0.1472835,1
392,14.3101724,-0.2490993,-0.2454333,-0.22576,-0.2174353,-0.3892576,-0.4581525,-0.4652721,-0.4598991,-0.06216428,-0.01208898,-0.006870057,-0.01356313,-0.3261997,-0.3588892,-0.3416529,-0.3793699,-0.1815464,-0.2161647,-0.1222814,-0.1352715,1
393,14.3401943,-0.2493659,-0.2457421,-0.2266412,-0.217239,-0.389297,-0.4578547,-0.4642568,-0.4569203,-0.06235007,-0.01901044,-0.00861463,-0.01408511,-0.326348,-0.3589716,-0.3460907,-0.3580486,-0.1817682,-0.2141398,-0.1098914,-0.1411959,1
394,14.4222527,-0.2496152,-0.2460309,-0.2273353,-0.2166007,-0.3893153,-0.4587384,-0.463442,-0.4545099,-0.06256445,-0.02027429,-0.001304277,-0.0139839,-0.3264925,-0.3593094,-0.3389817,-0.3397608,-0.1819786,-0.2124487,-0.1092826,-0.1393065,1
395,14.4852978,-0.249806,-0.2463143,-0.2278693,-0.216079,-0.3893206,-0.4585427,-0.4629076,-0.4527014,-0.06264546,-0.02234581,0.000144697,-0.01333016,-0.326603,-0.3285244,-0.3786764,-0.3752837,-0.1821346,-0.2326716,-0.0909185,-0.1319733,1
396,14.5773632,-0.2500015,-0.2466188,-0.2284325,-0.2159581,-0.3895418,-0.4598928,-0.4632076,-0.4505239,-0.06277991,-0.01329568,-0.000871843,-0.01265219,-0.3267158,-0.3543416,-0.3620674,-0.3557976,-0.1822273,-0.1869874,-0.1134657,-0.1379519,1
